date,retailer,category,sales_qty,price,promotion
2024-09-29,local,Ready-to-Eat & Instant Food,159,230.92,0
2024-09-29,local,Groceries & Staples,83,360.98,1
2024-09-29,local,Beverages & Cold Drinks,114,230.31,0
2024-09-29,local,Personal Care,52,481.01,0
2024-09-29,local,Apparels & Innerwear,63,260.13,0
2024-09-30,dmart,Stationery & Books,81,93.99,1
2024-09-30,dmart,Ready-to-Eat & Instant Food,37,206.92,0
2024-09-30,dmart,Groceries & Staples,71,252.8,1
2024-09-30,dmart,Beverages & Cold Drinks,61,83.89,0
2024-09-30,dmart,Personal Care,31,262.0,0
2024-09-30,dmart,Apparels & Innerwear,39,413.27,0
2024-09-30,vmart,Stationery & Books,78,262.02,0
2024-09-30,vmart,Ready-to-Eat & Instant Food,32,312.35,0
2024-09-30,vmart,Groceries & Staples,78,345.83,0
2024-09-30,vmart,Beverages & Cold Drinks,41,366.86,0
2024-09-30,vmart,Personal Care,74,479.51,0
2024-09-30,vmart,Apparels & Innerwear,80,361.2,0
2024-09-30,local,Stationery & Books,92,212.06,0
2024-09-30,local,Ready-to-Eat & Instant Food,72,301.38,0
2024-09-30,local,Groceries & Staples,35,80.23,0
2024-09-30,local,Beverages & Cold Drinks,67,489.58,0
2024-09-30,local,Personal Care,62,40.81,1
2024-09-30,local,Apparels & Innerwear,85,368.88,1
2024-10-01,dmart,Stationery & Books,67,150.12,0
2024-10-01,dmart,Ready-to-Eat & Instant Food,67,84.81,0
2024-10-01,dmart,Groceries & Staples,89,298.5,0
2024-10-01,dmart,Beverages & Cold Drinks,80,203.14,0
2024-10-01,dmart,Personal Care,78,168.03,0
2024-10-01,dmart,Apparels & Innerwear,43,418.19,0
2024-10-01,vmart,Stationery & Books,44,445.48,0
2024-10-01,vmart,Ready-to-Eat & Instant Food,69,360.95,0
2024-10-01,vmart,Groceries & Staples,55,91.39,0
2024-10-01,vmart,Beverages & Cold Drinks,61,57.98,0
2024-10-01,vmart,Personal Care,36,164.11,0
2024-10-01,vmart,Apparels & Innerwear,110,303.79,0
2024-10-01,local,Stationery & Books,69,197.87,0
2024-10-01,local,Ready-to-Eat & Instant Food,102,335.13,0
2024-10-01,local,Groceries & Staples,55,489.07,0
2024-10-01,local,Beverages & Cold Drinks,77,457.0,0
2024-10-01,local,Personal Care,39,261.0,0
2024-10-01,local,Apparels & Innerwear,31,265.93,0
2024-10-02,dmart,Stationery & Books,46,206.42,0
2024-10-02,dmart,Ready-to-Eat & Instant Food,37,135.75,0
2024-10-02,dmart,Groceries & Staples,83,273.04,0
2024-10-02,dmart,Beverages & Cold Drinks,73,146.38,0
2024-10-02,dmart,Personal Care,26,197.67,0
2024-10-02,dmart,Apparels & Innerwear,65,447.57,0
2024-10-02,vmart,Stationery & Books,65,163.85,0
2024-10-02,vmart,Ready-to-Eat & Instant Food,113,229.34,1
2024-10-02,vmart,Groceries & Staples,43,369.14,0
2024-10-02,vmart,Beverages & Cold Drinks,43,283.53,0
2024-10-02,vmart,Personal Care,30,460.95,0
2024-10-02,vmart,Apparels & Innerwear,113,175.44,0
2024-10-02,local,Stationery & Books,90,304.45,0
2024-10-02,local,Ready-to-Eat & Instant Food,83,230.7,0
2024-10-02,local,Groceries & Staples,66,449.13,0
2024-10-02,local,Beverages & Cold Drinks,52,82.98,0
2024-10-02,local,Personal Care,82,385.97,0
2024-10-02,local,Apparels & Innerwear,86,386.24,0
2024-10-03,dmart,Stationery & Books,66,167.25,0
2024-10-03,dmart,Ready-to-Eat & Instant Food,60,489.77,0
2024-10-03,dmart,Groceries & Staples,131,41.88,1
2024-10-03,dmart,Beverages & Cold Drinks,88,418.81,0
2024-10-03,dmart,Personal Care,92,209.89,0
2024-10-03,dmart,Apparels & Innerwear,64,275.62,0
2024-10-03,vmart,Stationery & Books,32,140.82,0
2024-10-03,vmart,Ready-to-Eat & Instant Food,77,412.8,0
2024-10-03,vmart,Groceries & Staples,68,413.28,0
2024-10-03,vmart,Beverages & Cold Drinks,31,246.38,0
2024-10-03,vmart,Personal Care,53,319.15,0
2024-10-03,vmart,Apparels & Innerwear,91,319.79,0
2024-10-03,local,Stationery & Books,113,331.06,1
2024-10-03,local,Ready-to-Eat & Instant Food,89,265.93,0
2024-10-03,local,Groceries & Staples,71,186.69,1
2024-10-03,local,Beverages & Cold Drinks,59,260.66,0
2024-10-03,local,Personal Care,94,221.82,1
2024-10-03,local,Apparels & Innerwear,53,492.91,0
2024-10-04,dmart,Stationery & Books,38,392.46,0
2024-10-04,dmart,Ready-to-Eat & Instant Food,63,338.99,0
2024-10-04,dmart,Groceries & Staples,106,85.94,0
2024-10-04,dmart,Beverages & Cold Drinks,55,360.99,0
2024-10-04,dmart,Personal Care,48,92.7,1
2024-10-04,dmart,Apparels & Innerwear,64,292.4,0
2024-10-04,vmart,Stationery & Books,39,345.54,0
2024-10-04,vmart,Ready-to-Eat & Instant Food,35,305.65,0
2024-10-04,vmart,Groceries & Staples,76,494.71,0
2024-10-04,vmart,Beverages & Cold Drinks,61,94.26,0
2024-10-04,vmart,Personal Care,84,170.95,0
2024-10-04,vmart,Apparels & Innerwear,84,308.46,0
2024-10-04,local,Stationery & Books,62,419.67,0
2024-10-04,local,Ready-to-Eat & Instant Food,119,406.52,0
2024-10-04,local,Groceries & Staples,57,486.35,0
2024-10-04,local,Beverages & Cold Drinks,49,365.77,0
2024-10-04,local,Personal Care,60,243.08,0
2024-10-04,local,Apparels & Innerwear,49,185.75,0
2024-10-05,dmart,Stationery & Books,80,451.57,0
2024-10-05,dmart,Ready-to-Eat & Instant Food,81,309.86,1
2024-10-05,dmart,Groceries & Staples,95,129.77,0
2024-10-05,dmart,Beverages & Cold Drinks,175,121.76,1
2024-10-05,dmart,Personal Care,73,111.63,0
2024-10-05,dmart,Apparels & Innerwear,58,61.99,0
2024-10-05,vmart,Stationery & Books,64,161.26,0
2024-10-05,vmart,Ready-to-Eat & Instant Food,66,155.64,0
2024-10-05,vmart,Groceries & Staples,43,355.32,0
2024-10-05,vmart,Beverages & Cold Drinks,80,465.97,0
2024-10-05,vmart,Personal Care,119,81.07,0
2024-10-05,vmart,Apparels & Innerwear,230,388.72,1
2024-10-05,local,Stationery & Books,100,265.12,0
2024-10-05,local,Ready-to-Eat & Instant Food,221,296.75,1
2024-10-05,local,Groceries & Staples,101,351.56,0
2024-10-05,local,Beverages & Cold Drinks,87,358.83,0
2024-10-05,local,Personal Care,80,56.55,0
2024-10-05,local,Apparels & Innerwear,108,63.72,0
2024-10-06,dmart,Stationery & Books,84,399.16,0
2024-10-06,dmart,Ready-to-Eat & Instant Food,73,170.31,0
2024-10-06,dmart,Groceries & Staples,132,452.53,0
2024-10-06,dmart,Beverages & Cold Drinks,72,147.55,0
2024-10-06,dmart,Personal Care,94,329.32,0
2024-10-06,dmart,Apparels & Innerwear,85,439.72,0
2024-10-06,vmart,Stationery & Books,61,357.46,0
2024-10-06,vmart,Ready-to-Eat & Instant Food,88,307.83,0
2024-10-06,vmart,Groceries & Staples,78,320.86,0
2024-10-06,vmart,Beverages & Cold Drinks,47,229.5,0
2024-10-06,vmart,Personal Care,61,348.63,0
2024-10-06,vmart,Apparels & Innerwear,109,461.68,0
2024-10-06,local,Stationery & Books,115,66.08,0
2024-10-06,local,Ready-to-Eat & Instant Food,135,204.96,0
2024-10-06,local,Groceries & Staples,78,459.66,0
2024-10-06,local,Beverages & Cold Drinks,96,187.62,0
2024-10-06,local,Personal Care,64,327.58,0
2024-10-06,local,Apparels & Innerwear,93,397.42,1
2024-10-07,dmart,Stationery & Books,54,108.73,0
2024-10-07,dmart,Ready-to-Eat & Instant Food,72,333.22,0
2024-10-07,dmart,Groceries & Staples,66,494.2,0
2024-10-07,dmart,Beverages & Cold Drinks,55,263.92,0
2024-10-07,dmart,Personal Care,68,415.06,0
2024-10-07,dmart,Apparels & Innerwear,47,131.38,0
2024-10-07,vmart,Stationery & Books,64,489.71,0
2024-10-07,vmart,Ready-to-Eat & Instant Food,47,186.22,0
2024-10-07,vmart,Groceries & Staples,67,173.56,0
2024-10-07,vmart,Beverages & Cold Drinks,56,481.38,0
2024-10-07,vmart,Personal Care,70,117.71,1
2024-10-07,vmart,Apparels & Innerwear,85,446.4,0
2024-10-07,local,Stationery & Books,96,181.77,0
2024-10-07,local,Ready-to-Eat & Instant Food,77,168.56,0
2024-10-07,local,Groceries & Staples,25,63.33,0
2024-10-07,local,Beverages & Cold Drinks,41,324.12,0
2024-10-07,local,Personal Care,48,171.38,1
2024-10-07,local,Apparels & Innerwear,53,211.82,0
2024-10-08,dmart,Stationery & Books,57,117.34,1
2024-10-08,dmart,Ready-to-Eat & Instant Food,44,410.33,0
2024-10-08,dmart,Groceries & Staples,57,221.09,0
2024-10-08,dmart,Beverages & Cold Drinks,93,427.64,0
2024-10-08,dmart,Personal Care,64,209.26,0
2024-10-08,dmart,Apparels & Innerwear,63,231.21,0
2024-10-08,vmart,Stationery & Books,37,72.06,0
2024-10-08,vmart,Ready-to-Eat & Instant Food,44,213.43,0
2024-10-08,vmart,Groceries & Staples,43,494.9,0
2024-10-08,vmart,Beverages & Cold Drinks,43,86.12,0
2024-10-08,vmart,Personal Care,34,408.86,0
2024-10-08,vmart,Apparels & Innerwear,97,329.5,1
2024-10-08,local,Stationery & Books,52,374.5,0
2024-10-08,local,Ready-to-Eat & Instant Food,130,255.61,1
2024-10-08,local,Groceries & Staples,64,225.33,0
2024-10-08,local,Beverages & Cold Drinks,89,364.66,1
2024-10-08,local,Personal Care,71,162.96,1
2024-10-08,local,Apparels & Innerwear,32,216.93,0
2024-10-09,dmart,Stationery & Books,50,420.82,0
2024-10-09,dmart,Ready-to-Eat & Instant Food,48,494.94,0
2024-10-09,dmart,Groceries & Staples,103,112.09,0
2024-10-09,dmart,Beverages & Cold Drinks,48,413.72,0
2024-10-09,dmart,Personal Care,63,364.52,0
2024-10-09,dmart,Apparels & Innerwear,65,78.64,0
2024-10-09,vmart,Stationery & Books,78,68.31,0
2024-10-09,vmart,Ready-to-Eat & Instant Food,60,257.35,0
2024-10-09,vmart,Groceries & Staples,28,239.33,0
2024-10-09,vmart,Beverages & Cold Drinks,72,61.04,0
2024-10-09,vmart,Personal Care,57,121.62,0
2024-10-09,vmart,Apparels & Innerwear,131,270.44,0
2024-10-09,local,Stationery & Books,48,141.53,0
2024-10-09,local,Ready-to-Eat & Instant Food,107,164.94,0
2024-10-09,local,Groceries & Staples,59,120.29,0
2024-10-09,local,Beverages & Cold Drinks,63,307.64,0
2024-10-09,local,Personal Care,71,260.55,0
2024-10-09,local,Apparels & Innerwear,42,359.95,1
2024-10-10,dmart,Stationery & Books,85,305.28,0
2024-10-10,dmart,Ready-to-Eat & Instant Food,63,294.89,0
2024-10-10,dmart,Groceries & Staples,88,465.38,0
2024-10-10,dmart,Beverages & Cold Drinks,62,439.66,0
2024-10-10,dmart,Personal Care,33,479.1,0
2024-10-10,dmart,Apparels & Innerwear,32,141.31,0
2024-10-10,vmart,Stationery & Books,44,390.97,1
2024-10-10,vmart,Ready-to-Eat & Instant Food,57,445.2,0
2024-10-10,vmart,Groceries & Staples,26,327.36,0
2024-10-10,vmart,Beverages & Cold Drinks,26,131.89,0
2024-10-10,vmart,Personal Care,45,226.56,1
2024-10-10,vmart,Apparels & Innerwear,91,490.95,0
2024-10-10,local,Stationery & Books,97,86.93,1
2024-10-10,local,Ready-to-Eat & Instant Food,85,279.92,0
2024-10-10,local,Groceries & Staples,54,248.28,0
2024-10-10,local,Beverages & Cold Drinks,47,141.78,0
2024-10-10,local,Personal Care,39,309.86,0
2024-10-10,local,Apparels & Innerwear,40,328.33,0
2024-10-11,dmart,Stationery & Books,36,258.98,0
2024-10-11,dmart,Ready-to-Eat & Instant Food,70,77.01,0
2024-10-11,dmart,Groceries & Staples,103,60.78,0
2024-10-11,dmart,Beverages & Cold Drinks,103,189.76,0
2024-10-11,dmart,Personal Care,48,429.49,0
2024-10-11,dmart,Apparels & Innerwear,38,123.46,0
2024-10-11,vmart,Stationery & Books,85,328.06,0
2024-10-11,vmart,Ready-to-Eat & Instant Food,94,175.72,1
2024-10-11,vmart,Groceries & Staples,105,259.39,1
2024-10-11,vmart,Beverages & Cold Drinks,59,317.78,0
2024-10-11,vmart,Personal Care,100,73.62,1
2024-10-11,vmart,Apparels & Innerwear,70,280.04,0
2024-10-11,local,Stationery & Books,90,193.31,0
2024-10-11,local,Ready-to-Eat & Instant Food,84,280.18,0
2024-10-11,local,Groceries & Staples,70,53.19,1
2024-10-11,local,Beverages & Cold Drinks,48,99.53,0
2024-10-11,local,Personal Care,35,431.63,0
2024-10-11,local,Apparels & Innerwear,43,479.78,0
2024-10-12,dmart,Stationery & Books,33,376.01,0
2024-10-12,dmart,Ready-to-Eat & Instant Food,57,97.03,0
2024-10-12,dmart,Groceries & Staples,118,281.79,0
2024-10-12,dmart,Beverages & Cold Drinks,83,304.64,0
2024-10-12,dmart,Personal Care,58,333.7,1
2024-10-12,dmart,Apparels & Innerwear,72,430.07,0
2024-10-12,vmart,Stationery & Books,49,80.61,0
2024-10-12,vmart,Ready-to-Eat & Instant Food,74,223.72,0
2024-10-12,vmart,Groceries & Staples,55,409.38,0
2024-10-12,vmart,Beverages & Cold Drinks,36,255.87,0
2024-10-12,vmart,Personal Care,100,271.82,0
2024-10-12,vmart,Apparels & Innerwear,131,316.09,0
2024-10-12,local,Stationery & Books,127,345.5,0
2024-10-12,local,Ready-to-Eat & Instant Food,107,157.55,0
2024-10-12,local,Groceries & Staples,49,197.93,0
2024-10-12,local,Beverages & Cold Drinks,63,55.9,0
2024-10-12,local,Personal Care,85,216.3,0
2024-10-12,local,Apparels & Innerwear,62,474.68,0
2024-10-13,dmart,Stationery & Books,98,160.62,1
2024-10-13,dmart,Ready-to-Eat & Instant Food,77,418.1,0
2024-10-13,dmart,Groceries & Staples,98,316.07,0
2024-10-13,dmart,Beverages & Cold Drinks,133,273.24,0
2024-10-13,dmart,Personal Care,101,192.45,0
2024-10-13,dmart,Apparels & Innerwear,56,384.51,0
2024-10-13,vmart,Stationery & Books,61,217.45,0
2024-10-13,vmart,Ready-to-Eat & Instant Food,101,341.89,0
2024-10-13,vmart,Groceries & Staples,48,453.92,0
2024-10-13,vmart,Beverages & Cold Drinks,78,413.16,0
2024-10-13,vmart,Personal Care,94,346.53,0
2024-10-13,vmart,Apparels & Innerwear,119,73.65,0
2024-10-13,local,Stationery & Books,108,189.57,0
2024-10-13,local,Ready-to-Eat & Instant Food,162,313.74,0
2024-10-13,local,Groceries & Staples,108,338.06,0
2024-10-13,local,Beverages & Cold Drinks,59,316.59,0
2024-10-13,local,Personal Care,56,300.95,0
2024-10-13,local,Apparels & Innerwear,98,303.37,0
2024-10-14,dmart,Stationery & Books,29,128.74,0
2024-10-14,dmart,Ready-to-Eat & Instant Food,48,435.91,0
2024-10-14,dmart,Groceries & Staples,79,179.47,0
2024-10-14,dmart,Beverages & Cold Drinks,86,452.58,0
2024-10-14,dmart,Personal Care,64,66.34,0
2024-10-14,dmart,Apparels & Innerwear,46,62.64,0
2024-10-14,vmart,Stationery & Books,56,458.22,0
2024-10-14,vmart,Ready-to-Eat & Instant Food,53,334.26,0
2024-10-14,vmart,Groceries & Staples,70,317.08,1
2024-10-14,vmart,Beverages & Cold Drinks,51,322.02,0
2024-10-14,vmart,Personal Care,57,469.74,0
2024-10-14,vmart,Apparels & Innerwear,93,341.21,0
2024-10-14,local,Stationery & Books,144,256.55,1
2024-10-14,local,Ready-to-Eat & Instant Food,101,124.83,1
2024-10-14,local,Groceries & Staples,66,320.79,0
2024-10-14,local,Beverages & Cold Drinks,40,140.69,0
2024-10-14,local,Personal Care,39,477.69,0
2024-10-14,local,Apparels & Innerwear,28,241.45,0
2024-10-15,dmart,Stationery & Books,45,495.83,0
2024-10-15,dmart,Ready-to-Eat & Instant Food,58,414.75,0
2024-10-15,dmart,Groceries & Staples,116,459.62,0
2024-10-15,dmart,Beverages & Cold Drinks,59,299.11,0
2024-10-15,dmart,Personal Care,62,466.68,0
2024-10-15,dmart,Apparels & Innerwear,32,482.99,0
2024-10-15,vmart,Stationery & Books,85,276.57,1
2024-10-15,vmart,Ready-to-Eat & Instant Food,43,337.3,0
2024-10-15,vmart,Groceries & Staples,57,215.55,0
2024-10-15,vmart,Beverages & Cold Drinks,33,437.93,0
2024-10-15,vmart,Personal Care,29,449.13,0
2024-10-15,vmart,Apparels & Innerwear,105,141.73,0
2024-10-15,local,Stationery & Books,81,315.81,0
2024-10-15,local,Ready-to-Eat & Instant Food,66,219.18,0
2024-10-15,local,Groceries & Staples,49,69.56,0
2024-10-15,local,Beverages & Cold Drinks,36,282.13,0
2024-10-15,local,Personal Care,49,103.91,0
2024-10-15,local,Apparels & Innerwear,42,306.65,0
2024-10-16,dmart,Stationery & Books,31,342.37,0
2024-10-16,dmart,Ready-to-Eat & Instant Food,55,428.89,0
2024-10-16,dmart,Groceries & Staples,54,444.56,0
2024-10-16,dmart,Beverages & Cold Drinks,48,223.84,0
2024-10-16,dmart,Personal Care,66,399.1,0
2024-10-16,dmart,Apparels & Innerwear,35,432.75,0
2024-10-16,vmart,Stationery & Books,32,135.22,0
2024-10-16,vmart,Ready-to-Eat & Instant Food,48,295.3,0
2024-10-16,vmart,Groceries & Staples,53,329.24,0
2024-10-16,vmart,Beverages & Cold Drinks,48,310.38,0
2024-10-16,vmart,Personal Care,37,300.08,1
2024-10-16,vmart,Apparels & Innerwear,93,93.03,0
2024-10-16,local,Stationery & Books,55,111.41,0
2024-10-16,local,Ready-to-Eat & Instant Food,135,151.28,1
2024-10-16,local,Groceries & Staples,51,63.53,0
2024-10-16,local,Beverages & Cold Drinks,77,387.93,0
2024-10-16,local,Personal Care,54,257.3,0
2024-10-16,local,Apparels & Innerwear,80,468.49,0
2024-10-17,dmart,Stationery & Books,35,216.29,0
2024-10-17,dmart,Ready-to-Eat & Instant Food,39,103.54,0
2024-10-17,dmart,Groceries & Staples,110,366.22,1
2024-10-17,dmart,Beverages & Cold Drinks,46,383.71,0
2024-10-17,dmart,Personal Care,83,324.25,0
2024-10-17,dmart,Apparels & Innerwear,42,238.22,0
2024-10-17,vmart,Stationery & Books,68,107.1,0
2024-10-17,vmart,Ready-to-Eat & Instant Food,62,312.69,0
2024-10-17,vmart,Groceries & Staples,74,355.13,0
2024-10-17,vmart,Beverages & Cold Drinks,39,81.88,0
2024-10-17,vmart,Personal Care,91,377.75,0
2024-10-17,vmart,Apparels & Innerwear,96,165.15,0
2024-10-17,local,Stationery & Books,93,382.43,0
2024-10-17,local,Ready-to-Eat & Instant Food,132,159.16,0
2024-10-17,local,Groceries & Staples,54,113.99,0
2024-10-17,local,Beverages & Cold Drinks,66,418.66,0
2024-10-17,local,Personal Care,76,394.63,1
2024-10-17,local,Apparels & Innerwear,64,57.1,0
2024-10-18,dmart,Stationery & Books,58,146.31,0
2024-10-18,dmart,Ready-to-Eat & Instant Food,42,350.96,0
2024-10-18,dmart,Groceries & Staples,77,472.92,0
2024-10-18,dmart,Beverages & Cold Drinks,42,363.46,0
2024-10-18,dmart,Personal Care,84,175.94,0
2024-10-18,dmart,Apparels & Innerwear,82,53.27,0
2024-10-18,vmart,Stationery & Books,64,475.55,0
2024-10-18,vmart,Ready-to-Eat & Instant Food,41,263.3,0
2024-10-18,vmart,Groceries & Staples,51,82.27,0
2024-10-18,vmart,Beverages & Cold Drinks,62,466.49,0
2024-10-18,vmart,Personal Care,56,492.76,0
2024-10-18,vmart,Apparels & Innerwear,134,274.63,0
2024-10-18,local,Stationery & Books,80,326.62,0
2024-10-18,local,Ready-to-Eat & Instant Food,80,409.49,0
2024-10-18,local,Groceries & Staples,66,127.86,0
2024-10-18,local,Beverages & Cold Drinks,33,369.49,0
2024-10-18,local,Personal Care,122,389.56,1
2024-10-18,local,Apparels & Innerwear,71,393.84,0
2024-10-19,dmart,Stationery & Books,57,372.05,0
2024-10-19,dmart,Ready-to-Eat & Instant Food,84,120.14,0
2024-10-19,dmart,Groceries & Staples,110,377.65,0
2024-10-19,dmart,Beverages & Cold Drinks,131,168.21,0
2024-10-19,dmart,Personal Care,72,443.96,0
2024-10-19,dmart,Apparels & Innerwear,126,473.42,0
2024-10-19,vmart,Stationery & Books,61,373.87,1
2024-10-19,vmart,Ready-to-Eat & Instant Food,100,272.11,0
2024-10-19,vmart,Groceries & Staples,66,68.37,0
2024-10-19,vmart,Beverages & Cold Drinks,110,146.27,1
2024-10-19,vmart,Personal Care,94,199.33,1
2024-10-19,vmart,Apparels & Innerwear,181,344.5,0
2024-10-19,local,Stationery & Books,118,411.11,0
2024-10-19,local,Ready-to-Eat & Instant Food,112,441.61,0
2024-10-19,local,Groceries & Staples,83,138.32,0
2024-10-19,local,Beverages & Cold Drinks,93,293.31,0
2024-10-19,local,Personal Care,49,65.97,0
2024-10-19,local,Apparels & Innerwear,103,163.76,0
2024-10-20,dmart,Stationery & Books,78,188.63,0
2024-10-20,dmart,Ready-to-Eat & Instant Food,133,145.94,1
2024-10-20,dmart,Groceries & Staples,150,358.21,0
2024-10-20,dmart,Beverages & Cold Drinks,105,96.37,0
2024-10-20,dmart,Personal Care,75,276.82,0
2024-10-20,dmart,Apparels & Innerwear,94,161.62,0
2024-10-20,vmart,Stationery & Books,68,483.13,0
2024-10-20,vmart,Ready-to-Eat & Instant Food,112,403.35,0
2024-10-20,vmart,Groceries & Staples,109,345.66,0
2024-10-20,vmart,Beverages & Cold Drinks,45,385.43,0
2024-10-20,vmart,Personal Care,62,100.03,0
2024-10-20,vmart,Apparels & Innerwear,152,52.94,0
2024-10-20,local,Stationery & Books,85,325.36,0
2024-10-20,local,Ready-to-Eat & Instant Food,119,129.99,0
2024-10-20,local,Groceries & Staples,68,497.62,0
2024-10-20,local,Beverages & Cold Drinks,97,316.32,0
2024-10-20,local,Personal Care,69,61.03,0
2024-10-20,local,Apparels & Innerwear,67,235.74,0
2024-10-21,dmart,Stationery & Books,69,498.22,0
2024-10-21,dmart,Ready-to-Eat & Instant Food,68,383.65,0
2024-10-21,dmart,Groceries & Staples,122,330.69,0
2024-10-21,dmart,Beverages & Cold Drinks,75,409.34,0
2024-10-21,dmart,Personal Care,57,201.95,0
2024-10-21,dmart,Apparels & Innerwear,59,300.11,0
2024-10-21,vmart,Stationery & Books,70,120.0,0
2024-10-21,vmart,Ready-to-Eat & Instant Food,73,135.42,0
2024-10-21,vmart,Groceries & Staples,32,477.07,0
2024-10-21,vmart,Beverages & Cold Drinks,31,492.49,0
2024-10-21,vmart,Personal Care,54,125.97,0
2024-10-21,vmart,Apparels & Innerwear,82,481.37,0
2024-10-21,local,Stationery & Books,104,62.73,0
2024-10-21,local,Ready-to-Eat & Instant Food,67,451.96,0
2024-10-21,local,Groceries & Staples,34,459.26,0
2024-10-21,local,Beverages & Cold Drinks,59,450.89,0
2024-10-21,local,Personal Care,50,317.57,0
2024-10-21,local,Apparels & Innerwear,34,437.62,0
2024-10-22,dmart,Stationery & Books,47,391.05,0
2024-10-22,dmart,Ready-to-Eat & Instant Food,71,209.1,0
2024-10-22,dmart,Groceries & Staples,81,94.34,0
2024-10-22,dmart,Beverages & Cold Drinks,79,370.77,0
2024-10-22,dmart,Personal Care,62,129.55,0
2024-10-22,dmart,Apparels & Innerwear,34,430.3,0
2024-10-22,vmart,Stationery & Books,66,372.88,0
2024-10-22,vmart,Ready-to-Eat & Instant Food,34,419.76,0
2024-10-22,vmart,Groceries & Staples,68,187.82,1
2024-10-22,vmart,Beverages & Cold Drinks,38,417.27,0
2024-10-22,vmart,Personal Care,38,464.19,0
2024-10-22,vmart,Apparels & Innerwear,83,186.63,0
2024-10-22,local,Stationery & Books,70,234.33,1
2024-10-22,local,Ready-to-Eat & Instant Food,114,82.66,0
2024-10-22,local,Groceries & Staples,54,474.09,0
